id,text,file,node,lineNumber
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-14,Mae: \o/,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,20
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-15,Mae: /o\,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,21
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-16,Mae: o/,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,22
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-17,Mae: _o_,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,23
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-18,Mae: o>,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,24
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-19,Mae: / \,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,25
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-20,Mae: \ /,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,26
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-21,Mae: ~~,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,27
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-22,Mae: ¯\_(ツ)_/¯,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,33
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-23,Mae: <o>,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,34
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-24,Mae: :|,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,35
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-25,Mae: :),/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,36
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-26,Mae: :(,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,37
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-27,Mae: :o,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,38
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-28,Mae: :\,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,39
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-29,Mae: :<,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,40
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-30,Mae: D:,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,41
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-31,Mae: -_-,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,42
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-32,Mae: =_=,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,43
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-33,Mae: U_U,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,44
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-34,Mae: O_O,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,45
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-35,Mae: o_o,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,46
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-36,Mae: \o/,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,47
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-37,Mae: /o\,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,48
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-38,Mae: o/,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,49
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-39,Mae: _o_,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,50
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-40,Mae: o>,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,51
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-41,Mae: / \,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,52
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-42,Mae: \ /,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,53
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-43,Mae: ~~,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,54
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-44,Separating the option groups here.,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,56
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-45,Mae: ¯\_(ツ)_/¯,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,61
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-46,Mae: <o>,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,62
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-47,Mae: :|,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,63
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-48,Mae: :),/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,64
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-49,Mae: :(,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,65
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-50,Mae: :o,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,66
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-51,Mae: :\,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,67
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-52,Mae: :<,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,68
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-53,Mae: D:,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,69
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-54,Mae: -_-,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,70
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-55,Mae: =_=,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,71
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-56,Mae: U_U,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,72
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-57,Mae: O_O,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,73
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-58,Mae: o_o,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,74
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-59,Mae: \o/,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,75
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-60,Mae: /o\,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,76
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-61,Mae: o/,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,77
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-62,Mae: _o_,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,78
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-63,Mae: o>,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,79
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-64,Mae: / \,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,80
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-65,Mae: \ /,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,81
line:/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn-Start-66,Mae: ~~,/Users/DrJosh9000/repos/personal/yarn/testdata/Smileys.yarn,Start,82
